id_pdc_itinerance,etat_pdc,occupation_pdc,horodatage,etat_prise_type_2,etat_prise_type_combo_ccs,etat_prise_type_chademo,etat_prise_type_ef
FRELCEVZZA,en_service,libre,2025-06-06T16:39:45Z,,,,
FRELCEH5YR,en_service,libre,2025-06-06T10:04:20Z,,,,
FRELCE9LZ7,en_service,libre,2025-06-06T16:58:17Z,,,,
FRELCEJQSL,en_service,libre,2025-06-06T16:05:21Z,,,,
FRELCEYEK9,en_service,libre,2025-06-06T10:04:20Z,,,,
FRELCEXXUF,en_service,libre,2025-06-06T14:59:14Z,,,,
FRELCEAK94,en_service,libre,2025-06-06T10:04:20Z,,,,
FRELCE523H,en_service,libre,2025-06-06T13:48:53Z,,,,
FRELCESKU5,en_service,libre,2025-06-06T10:04:20Z,,,,
FRELCEQGW2,en_service,libre,2025-06-06T10:04:20Z,,,,
FRELCEUNCG,en_service,occupe,2025-06-06T16:15:18Z,,,,
FRELCEDWS7,en_service,libre,2025-06-06T16:14:39Z,,,,
FRELCEVQYU,en_service,libre,2025-06-06T16:37:17Z,,,,
FRELCENPQG,en_service,libre,2025-06-06T14:32:49Z,,,,
FRELCEJVMV,en_service,libre,2025-06-06T16:22:55Z,,,,
FRELCEHLCX,en_service,libre,2025-06-06T10:04:20Z,,,,
FRELCEXLTP,en_service,occupe,2025-06-06T11:45:09Z,,,,
FRELCEFUCS,en_service,libre,2025-06-06T11:48:38Z,,,,
FRELCEA65G,en_service,libre,2025-06-06T10:04:20Z,,,,
FRELCETCHJ,en_service,libre,2025-06-06T10:04:21Z,,,,
FRELCEHCQC,en_service,occupe,2025-06-06T16:43:53Z,,,,
FRELCEG23W,en_service,occupe,2025-06-06T12:29:15Z,,,,
FRELCEZ5Q3,en_service,libre,2025-06-06T10:04:21Z,,,,
FRELCE6QNX,en_service,libre,2025-06-06T10:04:21Z,,,,
FRELCE4XHD,en_service,libre,2025-06-06T12:47:13Z,,,,
FRELCEPADV,en_service,libre,2025-06-06T11:20:44Z,,,,
FRELCEWJ5P,en_service,libre,2025-06-06T12:30:44Z,,,,
FRELCEXUC3,en_service,libre,2025-06-06T10:06:18Z,,,,
FRELCEPTJD,en_service,libre,2025-06-06T10:04:21Z,,,,
FRELCEYZPY,en_service,libre,2025-06-06T10:04:21Z,,,,
FRELCEA3WA,en_service,libre,2025-06-06T10:04:21Z,,,,
FRELCEQ26U,en_service,libre,2025-06-06T12:24:19Z,,,,
FRELCEL28E,en_service,libre,2025-06-06T12:24:18Z,,,,
FRELCER56Q,en_service,libre,2025-06-06T14:38:28Z,,,,
FRELCEQW4G,en_service,libre,2025-06-06T10:04:21Z,,,,
FRELCE3Z9Y,en_service,libre,2025-06-06T10:04:21Z,,,,
FRELCE4M6F,en_service,libre,2025-06-06T13:35:32Z,,,,
FRELCEY2KR,en_service,libre,2025-06-06T10:04:21Z,,,,
FRELCE8T9J,en_service,libre,2025-06-06T12:25:21Z,,,,
FRELCECPC6,en_service,libre,2025-06-06T10:04:21Z,,,,
FRELCE2Y3R,en_service,libre,2025-06-06T16:10:00Z,,,,
FRELCEMUNB,en_service,libre,2025-06-06T16:34:43Z,,,,
FRELCEK2QQ,en_service,libre,2025-06-06T13:35:34Z,,,,
FRELCEZZQ7,en_service,libre,2025-06-06T13:35:33Z,,,,
FRELCE2SEH,en_service,libre,2025-06-06T15:13:19Z,,,,
FRELCEQS4T,en_service,libre,2025-06-06T13:16:18Z,,,,
FRELCE6KR8,en_service,libre,2025-06-06T10:04:22Z,,,,
FRELCEV8CL,en_service,libre,2025-06-06T10:04:22Z,,,,
FRELCEUVWP,en_service,libre,2025-06-06T13:00:19Z,,,,
FRELCECXMN,en_service,libre,2025-06-06T15:04:01Z,,,,
FRELCE8G5G,en_service,libre,2025-06-06T10:04:22Z,,,,
FRELCEMQKP,en_service,libre,2025-06-06T15:13:16Z,,,,
FRELCEJ6ZH,en_service,occupe,2025-06-06T14:45:30Z,,,,
FRELCEN2GD,en_service,libre,2025-06-06T13:14:57Z,,,,
FRELCELNEJ,en_service,libre,2025-06-06T10:55:30Z,,,,
FRELCE362X,en_service,libre,2025-06-06T16:53:18Z,,,,
FRELCEEPS3,en_service,occupe,2025-06-06T16:53:41Z,,,,
FRELCE2WEY,en_service,libre,2025-06-06T16:37:41Z,,,,
FRELCEGMN4,en_service,libre,2025-06-06T10:04:22Z,,,,
FRELCEC9A5,en_service,libre,2025-06-06T10:04:22Z,,,,
FRELCE94XN,en_service,libre,2025-06-06T10:04:22Z,,,,
FRELCE4UBV,en_service,libre,2025-06-06T16:05:01Z,,,,
FRELCEVYWJ,en_service,libre,2025-06-06T16:05:03Z,,,,
FRELCE39HA,en_service,libre,2025-06-06T10:04:22Z,,,,
FRELCEP8CJ,en_service,occupe,2025-06-06T16:46:06Z,,,,
FRELCEN6XE,en_service,libre,2025-06-06T10:04:22Z,,,,
FRELCEK6YA,en_service,libre,2025-06-06T10:04:22Z,,,,
FRELCES86N,en_service,libre,2025-06-06T10:04:22Z,,,,
FRELCECS2L,en_service,libre,2025-06-06T10:04:22Z,,,,
FRELCEF96Y,en_service,libre,2025-06-06T10:04:22Z,,,,
FRELCEX6CC,en_service,libre,2025-06-06T10:04:22Z,,,,
FRELCEAK56,en_service,occupe,2025-06-06T16:26:32Z,,,,
FRELCETFNY,en_service,occupe,2025-06-06T16:26:33Z,,,,
FRELCEBD46,en_service,reserve,2025-06-06T16:23:04Z,,,,
FRELCEZSXC,en_service,libre,2025-06-06T15:37:20Z,,,,
FRELCEX7Z4,en_service,occupe,2025-06-06T16:52:53Z,,,,
FRELCEALYD,en_service,libre,2025-06-06T10:04:22Z,,,,
FRELCEL57H,en_service,libre,2025-06-06T10:04:22Z,,,,
FRELCE5TX5,en_service,libre,2025-06-06T10:04:22Z,,,,
FRELCETA2X,en_service,libre,2025-06-06T12:08:41Z,,,,
FRELCEBPXE,en_service,libre,2025-06-06T11:37:14Z,,,,
FRELCEEK2G,en_service,libre,2025-06-06T11:27:17Z,,,,
FRELCE2LBE,en_service,libre,2025-06-06T16:44:55Z,,,,
FRELCENNPD,en_service,libre,2025-06-06T16:29:19Z,,,,
FRELCEPPQA,en_service,libre,2025-06-06T15:31:20Z,,,,
FRELCEUTWE,en_service,libre,2025-06-06T11:27:16Z,,,,
FRELCEKGR9,en_service,libre,2025-06-06T10:04:23Z,,,,
FRELCEQVLC,en_service,libre,2025-06-06T10:04:23Z,,,,
FRELCERAG4,en_service,libre,2025-06-06T10:04:23Z,,,,
FRELCEWF8E,en_service,occupe,2025-06-06T12:33:19Z,,,,
FRELCEG9U9,en_service,occupe,2025-06-06T15:37:21Z,,,,
FRELCE9EV5,en_service,libre,2025-06-06T10:04:23Z,,,,
FRELCE4ATU,en_service,libre,2025-06-06T10:04:23Z,,,,
FRELCE6CY9,en_service,libre,2025-06-06T10:04:23Z,,,,
FRELCE844G,en_service,libre,2025-06-06T16:28:33Z,,,,
FRELCEMB87,en_service,libre,2025-06-06T16:17:19Z,,,,
FRELCEZEKV,hors_service,inconnu,2025-06-06T10:04:49Z,,,,
FRELCEJW7N,en_service,libre,2025-06-06T16:58:06Z,,,,
FRELCEFL8C,en_service,libre,2025-06-06T16:57:39Z,,,,
FRELCEGFMT,en_service,libre,2025-06-06T16:23:17Z,,,,
FRELCE7DZ5,en_service,libre,2025-06-06T16:17:33Z,,,,
FRELCE6Z2W,en_service,libre,2025-06-06T16:59:55Z,,,,
FRELCE2AKA,en_service,occupe,2025-06-06T15:57:14Z,,,,
FRELCEYGFD,en_service,libre,2025-06-06T16:37:51Z,,,,
FRELCEQHHB,hors_service,inconnu,2025-06-06T10:04:24Z,,,,
FRELCENTX5,hors_service,inconnu,2025-06-06T10:04:24Z,,,,
FRELCEWPMU,hors_service,inconnu,2025-06-06T10:04:24Z,,,,
FRELCEKVCX,hors_service,inconnu,2025-06-06T10:04:24Z,,,,
FRELCE7ZSS,en_service,occupe,2025-06-06T10:04:24Z,,,,
FRELCEH9MJ,en_service,occupe,2025-06-06T14:07:17Z,,,,
FRELCEDMZ2,en_service,libre,2025-06-06T10:04:24Z,,,,
FRELCEVVLQ,en_service,libre,2025-06-06T13:18:49Z,,,,
FRELCE2XDF,en_service,libre,2025-06-06T16:38:42Z,,,,
FRELCEUP2N,en_service,libre,2025-06-06T14:38:29Z,,,,
FRELCEJK7X,en_service,reserve,2025-06-06T11:01:30Z,,,,
FRELCETMR9,en_service,libre,2025-06-06T15:07:00Z,,,,
FRELCEMXX4,en_service,libre,2025-06-06T14:20:13Z,,,,
FRELCEQPFX,en_service,reserve,2025-06-06T13:47:25Z,,,,
FRELCENXDZ,en_service,occupe,2025-06-06T12:58:12Z,,,,
FRELCE28HT,en_service,libre,2025-06-06T16:22:50Z,,,,
FRELCE8L2G,en_service,libre,2025-06-06T16:22:51Z,,,,
FRELCEX8FF,en_service,libre,2025-06-06T11:59:02Z,,,,
FRELCEZ3Q4,en_service,libre,2025-06-06T16:15:34Z,,,,
FRELCEGNKY,en_service,occupe,2025-06-06T16:53:16Z,,,,
FRELCEZK86,en_service,occupe,2025-06-06T16:36:55Z,,,,
FRELCELMBR,en_service,libre,2025-06-06T13:06:57Z,,,,
FRELCEW5PJ,en_service,libre,2025-06-06T16:55:18Z,,,,
FRELCEYP2H,en_service,libre,2025-06-06T12:54:41Z,,,,
FRELCE47MK,en_service,libre,2025-06-06T10:04:26Z,,,,
FRELCEB2KP,en_service,libre,2025-06-06T16:47:17Z,,,,
FRELCED2V8,en_service,libre,2025-06-06T16:31:19Z,,,,
FRELCEPXSD,en_service,occupe,2025-06-06T16:53:54Z,,,,
FRELCEQLVW,en_service,occupe,2025-06-06T16:43:44Z,,,,
FRELCEV6VA,en_service,libre,2025-06-06T10:04:26Z,,,,
FRELCE4KVE,en_service,libre,2025-06-06T10:04:26Z,,,,
FRELCEM84W,en_service,libre,2025-06-06T16:56:20Z,,,,
FRELCEQXTB,en_service,libre,2025-06-06T10:04:26Z,,,,
FRELCE8WPG,en_service,libre,2025-06-06T10:04:26Z,,,,
FRELCEVWND,en_service,libre,2025-06-06T10:04:26Z,,,,
FRELCEKLGT,en_service,libre,2025-06-06T10:04:26Z,,,,
FRELCE9MRN,en_service,libre,2025-06-06T10:48:43Z,,,,
FRELCE2DA3,en_service,libre,2025-06-06T12:02:48Z,,,,
FRELCE3K8W,en_service,libre,2025-06-06T16:08:12Z,,,,
FRELCEN84H,en_service,occupe,2025-06-06T15:35:41Z,,,,
FRELCEJC6W,en_service,occupe,2025-06-06T15:15:42Z,,,,
FRELCEPUMC,en_service,occupe,2025-06-06T16:58:18Z,,,,
FRELCE2VEE,en_service,libre,2025-06-06T15:54:19Z,,,,
FRELCEGL52,en_service,occupe,2025-06-06T16:13:44Z,,,,
FRELCEFBNM,en_service,libre,2025-06-06T16:33:58Z,,,,
FRELCE9R7P,en_service,libre,2025-06-06T10:04:27Z,,,,
FRELCEQUN7,en_service,libre,2025-06-06T16:19:19Z,,,,
FRELCEU5AC,en_service,libre,2025-06-06T16:29:10Z,,,,
FRELCEHBTT,en_service,occupe,2025-06-06T15:56:37Z,,,,
FRELCECRWS,en_service,occupe,2025-06-06T16:39:29Z,,,,
FRELCEELRR,hors_service,inconnu,2025-06-06T10:04:27Z,,,,
FRELCE86SE,en_service,libre,2025-06-06T16:20:15Z,,,,
FRELCEXR7C,en_service,libre,2025-06-06T10:04:27Z,,,,
FRELCEZHX5,en_service,libre,2025-06-06T13:31:17Z,,,,
FRELCEGU5D,en_service,libre,2025-06-06T10:04:27Z,,,,
FRELCEAR4S,en_service,libre,2025-06-06T12:44:09Z,,,,
FRELCEYHH6,en_service,libre,2025-06-06T10:04:27Z,,,,
FRELCE65RS,en_service,libre,2025-06-06T10:04:27Z,,,,
FRELCENRSX,en_service,libre,2025-06-06T13:31:17Z,,,,
FRELCE2MXV,en_service,libre,2025-06-06T10:07:40Z,,,,
FRELCEXA5R,en_service,libre,2025-06-06T14:24:44Z,,,,
FRELCEZ64F,en_service,libre,2025-06-06T14:24:45Z,,,,
FRELCEVTVZ,en_service,libre,2025-06-06T10:04:28Z,,,,
FRELCEML28,en_service,libre,2025-06-06T10:04:28Z,,,,
FRELCELFL2,en_service,libre,2025-06-06T13:58:55Z,,,,
FRELCEC6SA,en_service,libre,2025-06-06T10:04:28Z,,,,
FRELCEGQX7,en_service,libre,2025-06-06T10:04:28Z,,,,
FRELCEPN2B,en_service,libre,2025-06-06T10:04:28Z,,,,
FRELCEHKJ8,en_service,libre,2025-06-06T14:58:32Z,,,,
FRELCEJGPQ,en_service,occupe,2025-06-06T16:44:33Z,,,,
FRELCE4TY9,en_service,libre,2025-06-06T15:55:30Z,,,,
FRELCELL33,en_service,libre,2025-06-06T15:48:31Z,,,,
FRELCECFBB,en_service,libre,2025-06-06T16:07:45Z,,,,
FRELCEFDWX,en_service,libre,2025-06-06T16:27:20Z,,,,
FRELCEZMZT,en_service,libre,2025-06-06T16:27:20Z,,,,
FRELCETLRD,en_service,libre,2025-06-06T13:48:34Z,,,,
FRELCE67P6,en_service,libre,2025-06-06T13:06:28Z,,,,
FRELCEZNGG,en_service,libre,2025-06-06T16:10:52Z,,,,
FRELCEXZV3,en_service,libre,2025-06-06T13:15:53Z,,,,
FRELCEB8CR,en_service,libre,2025-06-06T14:09:39Z,,,,
FRELCECC35,en_service,occupe,2025-06-06T16:36:58Z,,,,
FRELCEDNF5,en_service,occupe,2025-06-06T16:26:43Z,,,,
FRELCE9N4W,en_service,libre,2025-06-06T11:42:36Z,,,,
FRELCEZ2XD,en_service,libre,2025-06-06T10:04:29Z,,,,
FRELCEMSQR,en_service,libre,2025-06-06T10:04:29Z,,,,
FRELCE5SVD,en_service,libre,2025-06-06T11:42:12Z,,,,
FRELCE8MND,en_service,libre,2025-06-06T16:38:41Z,,,,
FRELCEQN6Q,en_service,libre,2025-06-06T16:41:18Z,,,,
FRELCETQ5X,hors_service,inconnu,2025-06-06T10:04:29Z,,,,
FRELCEJUSF,en_service,libre,2025-06-06T10:04:29Z,,,,
FRELCEUDCY,en_service,libre,2025-06-06T14:21:59Z,,,,
FRELCENAHR,en_service,libre,2025-06-06T11:34:37Z,,,,
FRELCEXC8X,en_service,libre,2025-06-06T10:04:29Z,,,,
FRELCEHM3P,en_service,libre,2025-06-06T10:04:29Z,,,,
FRELCE7SHN,en_service,libre,2025-06-06T10:04:29Z,,,,
FRELCEA8EM,en_service,libre,2025-06-06T15:12:19Z,,,,
FRELCENFG7,en_service,occupe,2025-06-06T15:52:19Z,,,,
FRELCE6US8,en_service,libre,2025-06-06T16:56:20Z,,,,
FRELCEFNF5,en_service,libre,2025-06-06T16:43:56Z,,,,
FRELCE4R6P,en_service,libre,2025-06-06T14:49:54Z,,,,
FRELCEW9RS,en_service,libre,2025-06-06T16:44:03Z,,,,
FRELCEFAN9,en_service,libre,2025-06-06T10:04:29Z,,,,
FRELCETU7G,hors_service,inconnu,2025-06-06T10:04:29Z,,,,
FRELCEG5AU,en_service,libre,2025-06-06T12:44:28Z,,,,
FRELCEPCMY,en_service,libre,2025-06-06T10:04:29Z,,,,
FRELCERKK6,en_service,libre,2025-06-06T14:09:56Z,,,,
FRELCEW86Y,en_service,libre,2025-06-06T12:57:01Z,,,,
FRELCESMTX,en_service,libre,2025-06-06T10:04:29Z,,,,
FRELCEJPSS,en_service,libre,2025-06-06T12:54:27Z,,,,
FRELCEVR3F,en_service,libre,2025-06-06T14:05:29Z,,,,
FRELCEYQGZ,en_service,libre,2025-06-06T16:47:00Z,,,,
FRELCEPML3,en_service,libre,2025-06-06T10:04:49Z,,,,
FRELCEDLKV,en_service,libre,2025-06-06T10:04:49Z,,,,
FRELCE7LP9,en_service,libre,2025-06-06T11:36:49Z,,,,
FRELCERXY6,en_service,libre,2025-06-06T16:12:06Z,,,,
FRELCESLST,en_service,libre,2025-06-06T10:04:29Z,,,,
FRELCELQ49,en_service,libre,2025-06-06T15:34:28Z,,,,
FRELCE3JP2,en_service,libre,2025-06-06T10:04:29Z,,,,
FRELCEE8M5,en_service,libre,2025-06-06T15:21:14Z,,,,
FRELCEM3Z5,en_service,libre,2025-06-06T11:09:10Z,,,,
FRELCE7XVV,en_service,libre,2025-06-06T13:00:42Z,,,,
FRELCE69MG,en_service,libre,2025-06-06T16:21:34Z,,,,
FRELCE9AP8,en_service,libre,2025-06-06T15:28:27Z,,,,
FRELCEQ9XG,en_service,libre,2025-06-06T15:45:48Z,,,,
FRELCE5RJD,hors_service,inconnu,2025-06-06T10:04:46Z,,,,
FRELCEJSXX,en_service,libre,2025-06-06T11:07:19Z,,,,
FRELCEGZAV,en_service,libre,2025-06-06T12:13:18Z,,,,
FRELCEQTCK,en_service,libre,2025-06-06T16:05:35Z,,,,
FRELCE6879,en_service,occupe,2025-06-06T16:40:17Z,,,,
FRELCEH8GG,en_service,occupe,2025-06-06T16:30:48Z,,,,
FRELCETGGG,en_service,occupe,2025-06-06T16:30:46Z,,,,
FRELCEUU9X,en_service,occupe,2025-06-06T16:58:19Z,,,,
FRELCE4P7H,en_service,occupe,2025-06-06T16:30:47Z,,,,
FRELCESA4Q,en_service,libre,2025-06-06T16:44:28Z,,,,
FRELCE89NJ,en_service,libre,2025-06-06T15:12:28Z,,,,
FRELCEKFCJ,en_service,libre,2025-06-06T15:48:50Z,,,,
FRELCEVGSR,en_service,occupe,2025-06-06T15:51:19Z,,,,
FRELCEFZHQ,en_service,libre,2025-06-06T14:47:53Z,,,,
FRELCECKNR,en_service,libre,2025-06-06T16:46:27Z,,,,
FRELCERBHU,en_service,libre,2025-06-06T10:04:30Z,,,,
FRELCEHNES,en_service,libre,2025-06-06T10:04:30Z,,,,
FRELCEKXYM,en_service,libre,2025-06-06T15:28:47Z,,,,
FRELCE5LRL,en_service,libre,2025-06-06T10:04:30Z,,,,
FRELCEY8J3,en_service,libre,2025-06-06T16:39:36Z,,,,
FRELCERTCE,en_service,libre,2025-06-06T16:38:47Z,,,,
FRELCEV4QQ,en_service,occupe,2025-06-06T16:58:44Z,,,,
FRELCEKYL9,en_service,libre,2025-06-06T15:35:51Z,,,,
FRELCETSJK,en_service,occupe,2025-06-06T15:05:52Z,,,,
FRELCE82FN,en_service,libre,2025-06-06T15:38:49Z,,,,
FRELCES4XL,en_service,libre,2025-06-06T15:38:48Z,,,,
FRELCE4J76,en_service,occupe,2025-06-06T16:23:17Z,,,,
FRELCEC26H,en_service,libre,2025-06-06T10:04:31Z,,,,
FRELCEDDM9,en_service,libre,2025-06-06T14:19:30Z,,,,
FRELCEBJ9U,en_service,libre,2025-06-06T11:58:59Z,,,,
FRELCEUKP2,en_service,libre,2025-06-06T15:42:37Z,,,,
FRELCE5N6D,hors_service,inconnu,2025-06-06T10:04:31Z,,,,
FRELCEKUBF,hors_service,inconnu,2025-06-06T10:04:31Z,,,,
FRELCEDRX7,en_service,libre,2025-06-06T11:08:57Z,,,,
FRELCEX3KP,en_service,libre,2025-06-06T10:04:31Z,,,,
FRELCEEMTS,en_service,libre,2025-06-06T10:04:31Z,,,,
FRELCE2BDX,en_service,libre,2025-06-06T10:04:31Z,,,,
FRELCEASBB,en_service,libre,2025-06-06T10:04:31Z,,,,
FRELCER2UT,en_service,occupe,2025-06-06T14:23:59Z,,,,
FRELCENB4F,en_service,libre,2025-06-06T12:14:35Z,,,,
FRELCEWX5H,en_service,libre,2025-06-06T16:41:27Z,,,,
FRELCES9MA,en_service,occupe,2025-06-06T16:12:45Z,,,,
FRELCEP7XT,en_service,libre,2025-06-06T11:11:33Z,,,,
FRELCE5HMF,en_service,libre,2025-06-06T14:50:14Z,,,,
FRELCEAV2S,en_service,occupe,2025-06-06T16:53:17Z,,,,
FRELCED775,en_service,libre,2025-06-06T16:35:25Z,,,,
FRELCE6BJ8,en_service,libre,2025-06-06T16:19:33Z,,,,
FRELCED682,en_service,occupe,2025-06-06T16:37:18Z,,,,
FRELCEMLQG,en_service,libre,2025-06-06T14:05:23Z,,,,
FRELCEQ768,en_service,libre,2025-06-06T16:54:57Z,,,,
FRELCEV2C6,en_service,libre,2025-06-06T13:14:37Z,,,,
FRELCEKMYA,en_service,libre,2025-06-06T10:04:31Z,,,,
FRELCERRKK,en_service,occupe,2025-06-06T16:39:40Z,,,,
FRELCE2RQN,en_service,occupe,2025-06-06T16:55:36Z,,,,
FRELCE9KXQ,en_service,libre,2025-06-06T13:18:33Z,,,,
FRELCEP5VZ,en_service,occupe,2025-06-06T16:52:02Z,,,,
FRELCESX8K,en_service,libre,2025-06-06T14:57:38Z,,,,
FRELCEM4QQ,en_service,libre,2025-06-06T15:19:18Z,,,,
FRELCEX953,en_service,libre,2025-06-06T16:03:16Z,,,,
FRELCERL6W,en_service,occupe,2025-06-06T16:52:01Z,,,,
FRELCECQWK,en_service,reserve,2025-06-06T13:13:01Z,,,,
FRELCE8RSQ,en_service,occupe,2025-06-06T10:04:32Z,,,,
FRELCET8F5,en_service,libre,2025-06-06T13:49:37Z,,,,
FRELCEHFYG,en_service,libre,2025-06-06T13:49:38Z,,,,
FRELCE7QZV,en_service,libre,2025-06-06T13:00:47Z,,,,
FRELCE6GJN,en_service,libre,2025-06-06T13:50:16Z,,,,
FRELCEATES,en_service,libre,2025-06-06T16:20:32Z,,,,
FRELCETDNL,en_service,libre,2025-06-06T16:16:21Z,,,,
FRELCEQKQY,en_service,libre,2025-06-06T12:14:32Z,,,,
FRELCEBEQS,en_service,libre,2025-06-06T13:50:17Z,,,,
FRELCE8XJZ,en_service,libre,2025-06-06T15:35:19Z,,,,
FRELCEJ5SK,en_service,libre,2025-06-06T15:35:19Z,,,,
FRELCEUNWD,en_service,libre,2025-06-06T15:55:19Z,,,,
FRELCE44PJ,en_service,libre,2025-06-06T15:47:52Z,,,,
FRELCEEVZQ,en_service,libre,2025-06-06T16:18:44Z,,,,
FRELCEAEAS,en_service,libre,2025-06-06T16:53:35Z,,,,
FRELCEEXMS,en_service,libre,2025-06-06T16:03:19Z,,,,
FRELCEGX4Y,en_service,libre,2025-06-06T16:48:16Z,,,,
FRELCEBHXY,en_service,libre,2025-06-06T16:30:37Z,,,,
FRELCEE48V,en_service,libre,2025-06-06T16:07:29Z,,,,
FRELCEKKRH,en_service,libre,2025-06-06T15:00:32Z,,,,
FRELCE7CK7,en_service,occupe,2025-06-06T16:50:43Z,,,,
FRELCEZAGP,en_service,libre,2025-06-06T12:42:18Z,,,,
FRELCEK4ZZ,en_service,libre,2025-06-06T16:16:59Z,,,,
FRELCERQNN,en_service,libre,2025-06-06T16:16:58Z,,,,
FRELCEFSZV,en_service,libre,2025-06-06T16:41:18Z,,,,
FRELCE4SHT,en_service,libre,2025-06-06T16:06:17Z,,,,
FRELCELPYM,en_service,libre,2025-06-06T16:46:48Z,,,,
FRELCE49B6,en_service,libre,2025-06-06T10:04:34Z,,,,
FRELCEHAF4,en_service,libre,2025-06-06T10:04:34Z,,,,
FRELCEU9FF,en_service,libre,2025-06-06T16:44:21Z,,,,
FRELCEYD3U,en_service,libre,2025-06-06T10:04:34Z,,,,
FRELCE9TMY,en_service,libre,2025-06-06T15:46:16Z,,,,
FRELCEQADV,en_service,libre,2025-06-06T10:04:34Z,,,,
FRELCEM6JA,en_service,occupe,2025-06-06T16:41:20Z,,,,
FRELCE5VA5,en_service,occupe,2025-06-06T16:41:21Z,,,,
FRELCE3HNN,en_service,libre,2025-06-06T15:04:37Z,,,,
FRELCEZXL2,en_service,libre,2025-06-06T10:04:35Z,,,,
FRELCEP2U5,en_service,libre,2025-06-06T10:04:35Z,,,,
FRELCENS82,en_service,libre,2025-06-06T14:55:26Z,,,,
FRELCEWAKD,en_service,libre,2025-06-06T10:04:35Z,,,,
FRELCE7W5C,en_service,libre,2025-06-06T10:04:35Z,,,,
FRELCE2AAL,en_service,reserve,2025-06-06T13:15:16Z,,,,
FRELCER4L5,en_service,libre,2025-06-06T16:42:30Z,,,,
FRELCEPNRY,en_service,libre,2025-06-06T15:48:26Z,,,,
FRELCEBK77,en_service,libre,2025-06-06T15:58:01Z,,,,
FRELCEXHVT,en_service,occupe,2025-06-06T16:32:35Z,,,,
FRELCE5WR6,en_service,occupe,2025-06-06T16:32:36Z,,,,
FRELCE3XEW,en_service,libre,2025-06-06T11:06:35Z,,,,
FRELCEDABZ,en_service,occupe,2025-06-06T16:09:58Z,,,,
FRELCE5W2L,en_service,occupe,2025-06-06T16:38:47Z,,,,
FRELCEAMP3,en_service,occupe,2025-06-06T16:27:08Z,,,,
FRELCENY7H,en_service,occupe,2025-06-06T16:09:59Z,,,,
FRELCENEER,en_service,libre,2025-06-06T16:30:33Z,,,,
FRELCEVN9Q,en_service,occupe,2025-06-06T16:09:22Z,,,,
FRELCEFK5X,en_service,libre,2025-06-06T15:11:15Z,,,,
FRELCEHJU4,en_service,occupe,2025-06-06T16:44:35Z,,,,
FRELCETK7J,en_service,libre,2025-06-06T11:03:14Z,,,,
FRELCE7FET,en_service,occupe,2025-06-06T16:02:54Z,,,,
FRELCEAB2W,en_service,libre,2025-06-06T14:47:08Z,,,,
FRELCE6JXF,en_service,libre,2025-06-06T14:57:08Z,,,,
FRELCEQQE6,en_service,occupe,2025-06-06T16:50:45Z,,,,
FRELCE2U3A,en_service,libre,2025-06-06T16:30:36Z,,,,
FRELCE74FJ,en_service,occupe,2025-06-06T14:35:16Z,,,,
FRELCEHSFE,en_service,libre,2025-06-06T14:33:24Z,,,,
FRELCEALZA,en_service,occupe,2025-06-06T16:06:14Z,,,,
FRELCEWA7Q,en_service,libre,2025-06-06T16:58:24Z,,,,
FRELCEZ8XX,en_service,occupe,2025-06-06T16:06:13Z,,,,
FRELCEXPBT,en_service,libre,2025-06-06T14:03:40Z,,,,
FRELCEWVGH,en_service,libre,2025-06-06T14:03:41Z,,,,
FRELCEBN43,en_service,libre,2025-06-06T11:04:15Z,,,,
FRELCE4CWR,en_service,libre,2025-06-06T10:42:16Z,,,,
FRELCEMHBM,en_service,libre,2025-06-06T14:22:17Z,,,,
FRELCELNHJ,en_service,libre,2025-06-06T11:54:27Z,,,,
FRELCEKYBZ,en_service,libre,2025-06-06T13:26:21Z,,,,
FRELCEL63U,en_service,occupe,2025-06-06T15:09:48Z,,,,
FRELCER99N,en_service,libre,2025-06-06T11:20:59Z,,,,
FRELCE73J4,en_service,libre,2025-06-06T12:26:53Z,,,,
FRELCEP4WG,en_service,libre,2025-06-06T10:04:38Z,,,,
FRELCEN5L7,en_service,occupe,2025-06-06T15:09:49Z,,,,
FRELCE4Z4U,en_service,occupe,2025-06-06T16:26:43Z,,,,
FRELCEEYNS,en_service,libre,2025-06-06T14:33:34Z,,,,
FRELCESJ4F,en_service,occupe,2025-06-06T16:14:40Z,,,,
FRELCE9JLK,en_service,libre,2025-06-06T13:40:37Z,,,,
FRELCEQF6M,en_service,libre,2025-06-06T13:47:39Z,,,,
FRELCE2H9F,en_service,libre,2025-06-06T13:57:55Z,,,,
FRELCE7AEZ,en_service,libre,2025-06-06T16:33:26Z,,,,
FRELCE37MY,en_service,libre,2025-06-06T10:04:37Z,,,,
FRELCE5YNA,en_service,reserve,2025-06-06T14:04:49Z,,,,
FRELCEBU28,en_service,libre,2025-06-06T11:44:14Z,,,,
FRELCEDSNX,en_service,libre,2025-06-06T15:33:17Z,,,,
FRELCE8Q7G,en_service,libre,2025-06-06T13:32:52Z,,,,
FRELCE6T42,en_service,reserve,2025-06-06T16:59:40Z,,,,
FRELCEVTP2,en_service,libre,2025-06-06T15:03:37Z,,,,
FRELCEXMKA,en_service,libre,2025-06-06T16:53:53Z,,,,
FRELCEA8PJ,en_service,libre,2025-06-06T16:53:52Z,,,,
FRELCEG9YB,en_service,libre,2025-06-06T16:53:52Z,,,,
